LRID	Ligand_geneid	Ligand_Uniprot	ligand_symbol	Receptor_geneid	Receptor_Uniprot	Receptor_symbol	PMID	Database
LRH0320	81029	Q9H1J7	WNT5B	4041_8321	O75197_Q9UP38	FZD1_LRP5	11029007	ICELLNET;OmniPath
LRH0784	81029	Q9H1J7	WNT5B	2535	Q14332	FZD2	27036869	CellChatDB;connectomeDB2020;OmniPath
LRH1948	81029	Q9H1J7	WNT5B	346689	A4D1S0	KLRG2	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH4877	81029	Q9H1J7	WNT5B	8326_4041	O00144_O75197	FZD9_LRP5	11029007	Cellinker;ICELLNET;OmniPath
LRH4878	81029	Q9H1J7	WNT5B	8326_4040	O00144_O75581	FZD9_LRP6	11029007	Cellinker;ICELLNET;OmniPath
LRH7075	81029	Q9H1J7	WNT5B	8326	O00144	FZD9		CellChatDB;OmniPath
LRH7247	81029	Q9H1J7	WNT5B	8322	Q9ULV1	FZD4		CellChatDB;OmniPath
LRH7411	81029	Q9H1J7	WNT5B	11211	Q9ULW2	FZD10		CellChatDB;OmniPath
LRH7501	81029	Q9H1J7	WNT5B	8321	Q9UP38	FZD1		CellChatDB;OmniPath
LRH7754	81029	Q9H1J7	WNT5B	7855	Q13467	FZD5		CellChatDB;OmniPath
LRH7869	81029	Q9H1J7	WNT5B	8324	O75084	FZD7		CellChatDB;OmniPath
LRH1442	7474	P41221	WNT5A	3949	P01130	LDLR	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1454	7474	P41221	WNT5A	4036	P98164	LRP2	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1863	7474	P41221	WNT5A	154	P07550	ADRB2	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1929	7474	P41221	WNT5A	5796	Q15262	PTPRK	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH1953	7474	P41221	WNT5A	84168	Q9H6X2	ANTXR1	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH1965	7474	P41221	WNT5A	2045	Q15375	EPHA7	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH2075	7474	P41221	WNT5A	8326	O00144	FZD9	27402827	CellChatDB;CellTalkDB;OmniPath
LRH2096	7474	P41221	WNT5A	5754	Q13308	PTK7	26499793	CellTalkDB;OmniPath
LRH2271	7474	P41221	WNT5A	8325	Q9H461	FZD8	20093360;21518267	CellChatDB;CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2282	7474	P41221	WNT5A	57216	Q9ULK5	VANGL2	21316585	CellTalkDB;OmniPath
LRH2369	7474	P41221	WNT5A	4919	Q01973	ROR1	18287027;21481194;26690702;23151663;22343533;23331499	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2924	7474	P41221	WNT5A	7976	Q9NPG1	FZD3	24032637;21903638;16273260;17804197;15578921	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;connectomeDB2020;OmniPath
LRH4562	7474	P41221	WNT5A	115908	Q96CG8	CTHRC1	18606138	Cellinker;OmniPath
LRH5244	7474	P41221	WNT5A	4162	P43121	MCAM	24335906	CellChatDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5616	7474	P41221	WNT5A	2535	Q14332	FZD2	24032637;9389482;2808370;19008118;19910923	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5699	7474	P41221	WNT5A	7855	Q13467	FZD5	24032637;11029007;9054360;23331499	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5856	7474	P41221	WNT5A	4040	O75581	LRP6	23462101;19056682;18606138;28143772;15578921	CellTalkDB;Cellinker;OmniPath
LRH5962	7474	P41221	WNT5A	8323	O60353	FZD6	24032637;16273260;21665003	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6000	7474	P41221	WNT5A	4041	O75197	LRP5	19056682;16602827	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6223	7474	P41221	WNT5A	6259	P34925	RYK	22773843;15598975	CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6343	7474	P41221	WNT5A	4920	Q01974	ROR2	21069266;26690702;20215527;18606138;17203201;23331499;12839624	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6654	7474	P41221	WNT5A	8322	Q9ULV1	FZD4	10990458;23331499;16602827	CellChatDB;CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6655	7474	P41221	WNT5A	8324	O75084	FZD7	10990458	CellChatDB;CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6787	7474	P41221	WNT5A	8321	Q9UP38	FZD1	24032637;10557084	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH7497	7474	P41221	WNT5A	11211	Q9ULW2	FZD10		CellChatDB;OmniPath
LRH1928	54361	P56705	WNT4	8321	Q9UP38	FZD1	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH1936	54361	P56705	WNT4	8325	Q9H461	FZD8	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH1961	54361	P56705	WNT4	4851	P46531	NOTCH1	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH1967	54361	P56705	WNT4	6608	Q99835	SMO	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH4226	54361	P56705	WNT4	4040_11211	O75581_Q9ULW2	FZD10_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4246	54361	P56705	WNT4	4040_7855	O75581_Q13467	FZD5_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4278	54361	P56705	WNT4	8324_4040	O75084_O75581	FZD7_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4294	54361	P56705	WNT4	4040_7976	O75581_Q9NPG1	FZD3_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4300	54361	P56705	WNT4	4040_8322	O75581_Q9ULV1	FZD4_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4308	54361	P56705	WNT4	4040_8325	O75581_Q9H461	FZD8_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4336	54361	P56705	WNT4	8326_4040	O00144_O75581	FZD9_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4348	54361	P56705	WNT4	4040_8321	O75581_Q9UP38	FZD1_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4685	54361	P56705	WNT4	8323_4040	O60353_O75581	FZD6_LRP6	21541287;15265686;23209147	CellChatDB;Cellinker;OmniPath
LRH4760	54361	P56705	WNT4	4040_2535	O75581_Q14332	FZD2_LRP6	12325120;23209147	CellChatDB;Cellinker;OmniPath
LRH6248	54361	P56705	WNT4	8323	O60353	FZD6	24032637;21541287;15265686	CellPhoneDB;CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6414	54361	P56705	WNT4	2535	Q14332	FZD2	12325120	CellTalkDB;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH7083	54361	P56705	WNT4	4041_7855	O75197_Q13467	FZD5_LRP5		CellChatDB;OmniPath
LRH7196	54361	P56705	WNT4	4041_8325	O75197_Q9H461	FZD8_LRP5		CellChatDB;OmniPath
LRH7232	54361	P56705	WNT4	4041_11211	O75197_Q9ULW2	FZD10_LRP5		CellChatDB;OmniPath
LRH7294	54361	P56705	WNT4	4041_8321	O75197_Q9UP38	FZD1_LRP5		CellChatDB;OmniPath
LRH7467	54361	P56705	WNT4	8323_4041	O60353_O75197	FZD6_LRP5		CellChatDB;OmniPath
LRH7509	54361	P56705	WNT4	4041_7976	O75197_Q9NPG1	FZD3_LRP5		CellChatDB;OmniPath
LRH7538	54361	P56705	WNT4	8324_4041	O75084_O75197	FZD7_LRP5		CellChatDB;OmniPath
LRH7654	54361	P56705	WNT4	8326_4041	O00144_O75197	FZD9_LRP5		CellChatDB;OmniPath
LRH7730	54361	P56705	WNT4	4041_2535	O75197_Q14332	FZD2_LRP5		CellChatDB;OmniPath
LRH7907	54361	P56705	WNT4	4041_8322	O75197_Q9ULV1	FZD4_LRP5		CellChatDB;OmniPath
LRH0812	89780	P56704	WNT3A	11211	Q9ULW2	FZD10	24599775	connectomeDB2020;OmniPath
LRH1756	89780	P56704	WNT3A	10159	O75787	ATP6AP2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH2068	89780	P56704	WNT3A	4919	Q01973	ROR1	27709494	CellTalkDB;OmniPath
LRH2128	89780	P56704	WNT3A	4041	O75197	LRP5	21078818;25425204;15578921	CellTalkDB;SingleCellSignalR;OmniPath
LRH2214	89780	P56704	WNT3A	8549	O75473	LGR5	22473993	CellTalkDB;OmniPath
LRH2226	89780	P56704	WNT3A	8325	Q9H461	FZD8	20093360;22653731;22303445	CellPhoneDB;CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2305	89780	P56704	WNT3A	147495	Q8J025	APCDD1	20393562	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2372	89780	P56704	WNT3A	8324	O75084	FZD7	18215320	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2373	89780	P56704	WNT3A	2535	Q14332	FZD2	19910923;18215320	CellPhoneDB;CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2374	89780	P56704	WNT3A	7976	Q9NPG1	FZD3	10601008;21078818;18212053	CellTalkDB;OmniPath
LRH4218	89780	P56704	WNT3A	4040_11211	O75581_Q9ULW2	FZD10_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4219	89780	P56704	WNT3A	8324_4040	O75084_O75581	FZD7_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4250	89780	P56704	WNT3A	4040_7855	O75581_Q13467	FZD5_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4285	89780	P56704	WNT3A	4040_8325	O75581_Q9H461	FZD8_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4302	89780	P56704	WNT3A	4040_2535	O75581_Q14332	FZD2_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4331	89780	P56704	WNT3A	4040_8322	O75581_Q9ULV1	FZD4_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4354	89780	P56704	WNT3A	4040_7976	O75581_Q9NPG1	FZD3_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4448	89780	P56704	WNT3A	8323_4040	O60353_O75581	FZD6_LRP6	21128903;23209147;21665003	CellChatDB;Cellinker;OmniPath
LRH4560	89780	P56704	WNT3A	8326_4040	O00144_O75581	FZD9_LRP6	18606138;23209147	CellChatDB;Cellinker;OmniPath
LRH4563	89780	P56704	WNT3A	115908	Q96CG8	CTHRC1	18606138	Cellinker;OmniPath
LRH4945	89780	P56704	WNT3A	4040_8321	O75581_Q9UP38	FZD1_LRP6	10557084;23209147	CellChatDB;Cellinker;OmniPath
LRH5908	89780	P56704	WNT3A	7855	Q13467	FZD5	24032637;17117926;22753465	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5966	89780	P56704	WNT3A	8323	O60353	FZD6	21128903;21;21665003	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6238	89780	P56704	WNT3A	6259	P34925	RYK	18988627;23331499;15454084	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6278	89780	P56704	WNT3A	4035	Q07954	LRP1	14739301	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6330	89780	P56704	WNT3A	4040	O75581	LRP6	20093360;18772438;16890161;19339249;22491013;23400998;22726442;24265322;21078818;21944579;19910923;13;14739301;12897152;15578921	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6790	89780	P56704	WNT3A	8321	Q9UP38	FZD1	10557084;21078818;10601008	CellPhoneDB;CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH7014	89780	P56704	WNT3A	4041_7976	O75197_Q9NPG1	FZD3_LRP5		CellChatDB;OmniPath
LRH7052	89780	P56704	WNT3A	4041_2535	O75197_Q14332	FZD2_LRP5		CellChatDB;OmniPath
LRH7059	89780	P56704	WNT3A	4041_11211	O75197_Q9ULW2	FZD10_LRP5		CellChatDB;OmniPath
LRH7110	89780	P56704	WNT3A	4041_8322	O75197_Q9ULV1	FZD4_LRP5		CellChatDB;OmniPath
LRH7135	89780	P56704	WNT3A	4041_8325	O75197_Q9H461	FZD8_LRP5		CellChatDB;OmniPath
LRH7459	89780	P56704	WNT3A	8323_4041	O60353_O75197	FZD6_LRP5		CellChatDB;OmniPath
LRH7522	89780	P56704	WNT3A	4041_7855	O75197_Q13467	FZD5_LRP5		CellChatDB;OmniPath
LRH7577	89780	P56704	WNT3A	8324_4041	O75084_O75197	FZD7_LRP5		CellChatDB;OmniPath
LRH7589	89780	P56704	WNT3A	8326_4041	O00144_O75197	FZD9_LRP5		CellChatDB;OmniPath
LRH7926	89780	P56704	WNT3A	4041_8321	O75197_Q9UP38	FZD1_LRP5		CellChatDB;OmniPath
LRH1512	7473	P56703	WNT3	7855	Q13467	FZD5	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH2514	7473	P56703	WNT3	4920	Q01974	ROR2	15388793	CellTalkDB;OmniPath
LRH4228	7473	P56703	WNT3	4040_7976	O75581_Q9NPG1	FZD3_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4240	7473	P56703	WNT3	8326_4040	O00144_O75581	FZD9_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4243	7473	P56703	WNT3	8324_4040	O75084_O75581	FZD7_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4252	7473	P56703	WNT3	4040_11211	O75581_Q9ULW2	FZD10_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4312	7473	P56703	WNT3	4040_8322	O75581_Q9ULV1	FZD4_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4345	7473	P56703	WNT3	8326_4041	O00144_O75197	FZD9_LRP5	23209147	CellChatDB;Cellinker;OmniPath
LRH4349	7473	P56703	WNT3	8323_4040	O60353_O75581	FZD6_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4350	7473	P56703	WNT3	4040_2535	O75581_Q14332	FZD2_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4353	7473	P56703	WNT3	4040_7855	O75581_Q13467	FZD5_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4678	7473	P56703	WNT3	4040_8325	O75581_Q9H461	FZD8_LRP6	18528331;23209147;15454084	CellChatDB;Cellinker;OmniPath
LRH4947	7473	P56703	WNT3	4040_8321	O75581_Q9UP38	FZD1_LRP6	10557084;23209147	CellChatDB;Cellinker;OmniPath
LRH5909	7473	P56703	WNT3	8324	O75084	FZD7	24032637;18313787;25892522	CellPhoneDB;CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6007	7473	P56703	WNT3	4040	O75581	LRP6	18528331;15578921	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6237	7473	P56703	WNT3	6259	P34925	RYK	15454084	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6239	7473	P56703	WNT3	8325	Q9H461	FZD8	18528331;15;15454084	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6789	7473	P56703	WNT3	8321	Q9UP38	FZD1	10557084	CellPhoneDB;CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH7179	7473	P56703	WNT3	4041_8325	O75197_Q9H461	FZD8_LRP5		CellChatDB;OmniPath
LRH7308	7473	P56703	WNT3	8323_4041	O60353_O75197	FZD6_LRP5		CellChatDB;OmniPath
LRH7359	7473	P56703	WNT3	4041_8321	O75197_Q9UP38	FZD1_LRP5		CellChatDB;OmniPath
LRH7360	7473	P56703	WNT3	8324_4041	O75084_O75197	FZD7_LRP5		CellChatDB;OmniPath
LRH7523	7473	P56703	WNT3	4041_7976	O75197_Q9NPG1	FZD3_LRP5		CellChatDB;OmniPath
LRH7583	7473	P56703	WNT3	4041_2535	O75197_Q14332	FZD2_LRP5		CellChatDB;OmniPath
LRH7610	7473	P56703	WNT3	4041_7855	O75197_Q13467	FZD5_LRP5		CellChatDB;OmniPath
LRH7713	7473	P56703	WNT3	4041_8322	O75197_Q9ULV1	FZD4_LRP5		CellChatDB;OmniPath
LRH7835	7473	P56703	WNT3	4041_11211	O75197_Q9ULW2	FZD10_LRP5		CellChatDB;OmniPath
LRH0858	7482	Q93097	WNT2B	8324	O75084	FZD7	18567805	connectomeDB2020;OmniPath
LRH2922	7482	Q93097	WNT2B	8322	Q9ULV1	FZD4	24032637;21856951	CellPhoneDB;CellTalkDB;SingleCellSignalR;connectomeDB2020;OmniPath
LRH4214	7482	Q93097	WNT2B	4041	O75197	LRP5	15578921;23209147	Cellinker;OmniPath
LRH4217	7482	Q93097	WNT2B	4040	O75581	LRP6	23209147	Cellinker;OmniPath
LRH4222	7482	Q93097	WNT2B	8324_4040	O75084_O75581	FZD7_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4249	7482	Q93097	WNT2B	4040_8325	O75581_Q9H461	FZD8_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4264	7482	Q93097	WNT2B	4040_7855	O75581_Q13467	FZD5_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4275	7482	Q93097	WNT2B	8323_4040	O60353_O75581	FZD6_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4292	7482	Q93097	WNT2B	4040_8321	O75581_Q9UP38	FZD1_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4304	7482	Q93097	WNT2B	4040_2535	O75581_Q14332	FZD2_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4311	7482	Q93097	WNT2B	4040_7976	O75581_Q9NPG1	FZD3_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4315	7482	Q93097	WNT2B	4040_8322	O75581_Q9ULV1	FZD4_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4343	7482	Q93097	WNT2B	8326_4040	O00144_O75581	FZD9_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4362	7482	Q93097	WNT2B	4040_11211	O75581_Q9ULW2	FZD10_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH7089	7482	Q93097	WNT2B	4041_8325	O75197_Q9H461	FZD8_LRP5		CellChatDB;OmniPath
LRH7140	7482	Q93097	WNT2B	8323_4041	O60353_O75197	FZD6_LRP5		CellChatDB;OmniPath
LRH7325	7482	Q93097	WNT2B	4041_7976	O75197_Q9NPG1	FZD3_LRP5		CellChatDB;OmniPath
LRH7346	7482	Q93097	WNT2B	4041_11211	O75197_Q9ULW2	FZD10_LRP5		CellChatDB;OmniPath
LRH7499	7482	Q93097	WNT2B	4041_8321	O75197_Q9UP38	FZD1_LRP5		CellChatDB;OmniPath
LRH7513	7482	Q93097	WNT2B	4041_8322	O75197_Q9ULV1	FZD4_LRP5		CellChatDB;OmniPath
LRH7594	7482	Q93097	WNT2B	8324_4041	O75084_O75197	FZD7_LRP5		CellChatDB;OmniPath
LRH7838	7482	Q93097	WNT2B	4041_2535	O75197_Q14332	FZD2_LRP5		CellChatDB;OmniPath
LRH7847	7482	Q93097	WNT2B	4041_7855	O75197_Q13467	FZD5_LRP5		CellChatDB;OmniPath
LRH7924	7482	Q93097	WNT2B	8326_4041	O00144_O75197	FZD9_LRP5		CellChatDB;OmniPath
LRH0055	7472	P09544	WNT2	8324	O75084	FZD7	23815780	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH1113	7472	P09544	WNT2	4040	O75581	LRP6	32196115;15578921;23209147	CellTalkDB;Cellinker;SingleCellSignalR;iTALK;talklr;OmniPath
LRH2171	7472	P09544	WNT2	8325	Q9H461	FZD8	23815780	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2919	7472	P09544	WNT2	7976	Q9NPG1	FZD3	24032637;19038973	CellPhoneDB;CellTalkDB;SingleCellSignalR;connectomeDB2020;OmniPath
LRH2921	7472	P09544	WNT2	8322	Q9ULV1	FZD4	24032637	CellPhoneDB;CellTalkDB;SingleCellSignalR;connectomeDB2020;OmniPath
LRH2923	7472	P09544	WNT2	2535	Q14332	FZD2	24032637	CellPhoneDB;CellTalkDB;connectomeDB2020;OmniPath
LRH4213	7472	P09544	WNT2	4041	O75197	LRP5	15578921;23209147	Cellinker;OmniPath
LRH4234	7472	P09544	WNT2	4040_7855	O75581_Q13467	FZD5_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4255	7472	P09544	WNT2	8323_4040	O60353_O75581	FZD6_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4256	7472	P09544	WNT2	8324_4040	O75084_O75581	FZD7_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4309	7472	P09544	WNT2	4040_2535	O75581_Q14332	FZD2_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4322	7472	P09544	WNT2	4040_8325	O75581_Q9H461	FZD8_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4339	7472	P09544	WNT2	4040_7976	O75581_Q9NPG1	FZD3_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4342	7472	P09544	WNT2	4040_11211	O75581_Q9ULW2	FZD10_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4347	7472	P09544	WNT2	4040_8322	O75581_Q9ULV1	FZD4_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4767	7472	P09544	WNT2	8326_4040	O00144_O75581	FZD9_LRP6	12138115;23209147	CellChatDB;Cellinker;OmniPath
LRH4946	7472	P09544	WNT2	4040_8321	O75581_Q9UP38	FZD1_LRP6	10557084;23209147	CellChatDB;Cellinker;OmniPath
LRH5907	7472	P09544	WNT2	7855	Q13467	FZD5	24032637;18302287	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6433	7472	P09544	WNT2	8326	O00144	FZD9	24032637;19038973;12138115;23331499	CellPhoneDB;CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6788	7472	P09544	WNT2	8321	Q9UP38	FZD1	10557084	CellPhoneDB;CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH7025	7472	P09544	WNT2	4041_7976	O75197_Q9NPG1	FZD3_LRP5		CellChatDB;OmniPath
LRH7206	7472	P09544	WNT2	4041_11211	O75197_Q9ULW2	FZD10_LRP5		CellChatDB;OmniPath
LRH7270	7472	P09544	WNT2	8323_4041	O60353_O75197	FZD6_LRP5		CellChatDB;OmniPath
LRH7333	7472	P09544	WNT2	4041_2535	O75197_Q14332	FZD2_LRP5		CellChatDB;OmniPath
LRH7334	7472	P09544	WNT2	4041_7855	O75197_Q13467	FZD5_LRP5		CellChatDB;OmniPath
LRH7383	7472	P09544	WNT2	4041_8322	O75197_Q9ULV1	FZD4_LRP5		CellChatDB;OmniPath
LRH7705	7472	P09544	WNT2	4041_8321	O75197_Q9UP38	FZD1_LRP5		CellChatDB;OmniPath
LRH7734	7472	P09544	WNT2	8324_4041	O75084_O75197	FZD7_LRP5		CellChatDB;OmniPath
LRH7752	7472	P09544	WNT2	8326_4041	O00144_O75197	FZD9_LRP5		CellChatDB;OmniPath
LRH7894	7472	P09544	WNT2	4041_8325	O75197_Q9H461	FZD8_LRP5		CellChatDB;OmniPath
LRH0786	51384	Q9UBV4	WNT16	4041	O75197	LRP5	26861315	connectomeDB2020;OmniPath
LRH0787	51384	Q9UBV4	WNT16	2535	Q14332	FZD2	26861315	connectomeDB2020;OmniPath
LRH1653	51384	Q9UBV4	WNT16	8323	O60353	FZD6	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH4223	51384	Q9UBV4	WNT16	8324_4040	O75084_O75581	FZD7_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4229	51384	Q9UBV4	WNT16	4040_8321	O75581_Q9UP38	FZD1_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4244	51384	Q9UBV4	WNT16	4040_2535	O75581_Q14332	FZD2_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4254	51384	Q9UBV4	WNT16	4040_7976	O75581_Q9NPG1	FZD3_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4262	51384	Q9UBV4	WNT16	4040_8322	O75581_Q9ULV1	FZD4_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4280	51384	Q9UBV4	WNT16	4040_11211	O75581_Q9ULW2	FZD10_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4306	51384	Q9UBV4	WNT16	4040_7855	O75581_Q13467	FZD5_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4327	51384	Q9UBV4	WNT16	8323_4040	O60353_O75581	FZD6_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4328	51384	Q9UBV4	WNT16	4040_8325	O75581_Q9H461	FZD8_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH4330	51384	Q9UBV4	WNT16	8326_4040	O00144_O75581	FZD9_LRP6	23209147	CellChatDB;Cellinker;OmniPath
LRH7045	51384	Q9UBV4	WNT16	8324_4041	O75084_O75197	FZD7_LRP5		CellChatDB;OmniPath
LRH7175	51384	Q9UBV4	WNT16	4041_11211	O75197_Q9ULW2	FZD10_LRP5		CellChatDB;OmniPath
LRH7177	51384	Q9UBV4	WNT16	4041_8321	O75197_Q9UP38	FZD1_LRP5		CellChatDB;OmniPath
LRH7329	51384	Q9UBV4	WNT16	4041_7976	O75197_Q9NPG1	FZD3_LRP5		CellChatDB;OmniPath
LRH7506	51384	Q9UBV4	WNT16	8323_4041	O60353_O75197	FZD6_LRP5		CellChatDB;OmniPath
LRH7540	51384	Q9UBV4	WNT16	4041_7855	O75197_Q13467	FZD5_LRP5		CellChatDB;OmniPath
