LRID	Ligand_geneid	Ligand_Uniprot	ligand_symbol	Receptor_geneid	Receptor_Uniprot	Receptor_symbol	PMID	Database
LRM2358	16612	P15947	Klk1	13857	P14753	Epor	10374881	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM3796	16623	P00755	Klk1b1	18211	Q3UFB7	Ntrk1	27908981	CellChatDB;Cellinker;OmniPath
LRM5801	16623	P00755	Klk1b1	18053	Q9Z0W1	Ngfr		CellChatDB;OmniPath
LRM2357	16623	P00755	Klk1b1	13857	P14753	Epor	10374881	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM3795	16613	P15946	Klk1b11	18211	Q3UFB7	Ntrk1	27908981	CellChatDB;Cellinker;OmniPath
LRM5800	16613	P15946	Klk1b11	18053	Q9Z0W1	Ngfr		CellChatDB;OmniPath
LRM2356	16613	P15946	Klk1b11	13857	P14753	Epor	10374881	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM3794	16615	P04071	Klk1b16	18211	Q3UFB7	Ntrk1	27908981	CellChatDB;Cellinker;OmniPath
LRM5799	16615	P04071	Klk1b16	18053	Q9Z0W1	Ngfr		CellChatDB;OmniPath
LRM2355	16615	P04071	Klk1b16	13857	P14753	Epor	10374881	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM3793	16616	Q61759	Klk1b21	18211	Q3UFB7	Ntrk1	27908981	CellChatDB;Cellinker;OmniPath
LRM5798	16616	Q61759	Klk1b21	18053	Q9Z0W1	Ngfr		CellChatDB;OmniPath
LRM2354	16616	Q61759	Klk1b21	13857	P14753	Epor	10374881	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM3792	13646	P15948	Klk1b22	18211	Q3UFB7	Ntrk1	27908981	CellChatDB;Cellinker;OmniPath
LRM5797	13646	P15948	Klk1b22	18053	Q9Z0W1	Ngfr		CellChatDB;OmniPath
LRM2353	13646	P15948	Klk1b22	13857	P14753	Epor	10374881	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM3791	16617	Q61754	Klk1b24	18211	Q3UFB7	Ntrk1	27908981	CellChatDB;Cellinker;OmniPath
LRM5796	16617	Q61754	Klk1b24	18053	Q9Z0W1	Ngfr		CellChatDB;OmniPath
LRM2352	16617	Q61754	Klk1b24	13857	P14753	Epor	10374881	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM3790	16618	P36369	Klk1b26	18211	Q3UFB7	Ntrk1	27908981	CellChatDB;Cellinker;OmniPath
LRM5795	16618	P36369	Klk1b26	18053	Q9Z0W1	Ngfr		CellChatDB;OmniPath
LRM2351	16618	P36369	Klk1b26	13857	P14753	Epor	10374881	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM3789	16619	Q9JM71	Klk1b27	18211	Q3UFB7	Ntrk1	27908981	CellChatDB;Cellinker;OmniPath
LRM5794	16619	Q9JM71	Klk1b27	18053	Q9Z0W1	Ngfr		CellChatDB;OmniPath
LRM2350	16619	Q9JM71	Klk1b27	13857	P14753	Epor	10374881	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM3788	18050	P00756	Klk1b3	18211	Q3UFB7	Ntrk1	27908981	CellChatDB;Cellinker;OmniPath
LRM5793	18050	P00756	Klk1b3	18053	Q9Z0W1	Ngfr		CellChatDB;OmniPath
LRM2349	18050	P00756	Klk1b3	13857	P14753	Epor	10374881	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM3787	18048	P00757	Klk1b4	18211	Q3UFB7	Ntrk1	27908981	CellChatDB;Cellinker;OmniPath
LRM5792	18048	P00757	Klk1b4	18053	Q9Z0W1	Ngfr		CellChatDB;OmniPath
LRM2348	18048	P00757	Klk1b4	13857	P14753	Epor	10374881	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM3786	16622	P15945	Klk1b5	18211	Q3UFB7	Ntrk1	27908981	CellChatDB;Cellinker;OmniPath
LRM5791	16622	P15945	Klk1b5	18053	Q9Z0W1	Ngfr		CellChatDB;OmniPath
LRM2347	16622	P15945	Klk1b5	13857	P14753	Epor	10374881	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM3785	16624	P07628	Klk1b8	18211	Q3UFB7	Ntrk1	27908981	CellChatDB;Cellinker;OmniPath
LRM5790	16624	P07628	Klk1b8	18053	Q9Z0W1	Ngfr		CellChatDB;OmniPath
LRM2346	16624	P07628	Klk1b8	13857	P14753	Epor	10374881	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM3784	13648	P15949	Klk1b9	18211	Q3UFB7	Ntrk1	27908981	CellChatDB;Cellinker;OmniPath
LRM5789	13648	P15949	Klk1b9	18053	Q9Z0W1	Ngfr		CellChatDB;OmniPath
LRM2345	13648	P15949	Klk1b9	13857	P14753	Epor	10374881	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM1823	12550	P09803	Cdh1	16001	Q60751	Igf1r	22479204	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0049	13640	O08543	Efna5	13848	O08644	Ephb6	15107857	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4181	13643	O35393	Efnb3	13846	P54761	Ephb4	11114742;15114347;9330863;8755474	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4900	13642	P52800	Efnb2	13846	P54761	Ephb4	12051776;18988627;7534404;23331499;9576626;15114347;11114742;9718367	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2139	16644	O08677	Kng1	242093	Q7TQP4	Rxfp4	14530218	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM3612	16644	O08677	Kng1	238252	Q7TQP2	Gpr135	14;1374385;14530218	Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1235	16644	O08677	Kng1	108073	Q68ED2	Grm7	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM2126	16644	O08677	Kng1	18793	P35456	Plaur	14764580	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1014	16644	O08677	Kng1	17773	Q61184	Mtnr1a	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM2179	16644	O08677	Kng1	17064	O89103	Cd93	12213329;87;8710908	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM2290	16644	O08677	Kng1	16414	P11835	Itgb2	10845911	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM5141	16644	O08677	Kng1	15529	P43407	Sdc2	32196115;10843988	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM0654	16644	O08677	Kng1	14723	O35930	Gp1ba	9269768	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0680	16644	O08677	Kng1	12062	P32299	Bdkrb2	8063797;9203620;28966616;8302267	CellChatDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM0662	16644	O08677	Kng1	12061	Q61125	Bdkrb1	8063797;8856107;10422787;9111052;8735629;9313952	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM1489	16644	O08677	Kng1	11551	Q01338	Adra2a	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM3080	84035	Q99N43	Kremen1	16974	O88572	Lrp6	23331499;12050670;29925589	Cellinker;OmniPath
LRM3079	73016	Q8K1S7	Kremen2	16974	O88572	Lrp6	23331499;12050670;29925589	Cellinker;OmniPath
LRM4184	13641	P52795	Efnb1	13846	P54761	Ephb4	15114347;9330863;11114742	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2856	16728	P11627	L1cam	74574	Q2KHK3	Lvrn	32589946	Cellinker;OmniPath
LRM0362	16728	P11627	L1cam	18844	P70206	Plxna1	15121181;10520994	HPMR;OmniPath
LRM4004	16728	P11627	L1cam	18186	P97333	Nrp1	15121181;16377081;10520994	HPMR;OmniPath
LRM4156	13643	O35393	Efnb3	13845	P54754	Ephb3	9267020;18988627;21071413;23331499;9330863;15114347;9484836;11114742	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2284	16728	P11627	L1cam	16410	P43406	Itgav	10871287	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2285	16728	P11627	L1cam	16402	P11688	Itga5	10871287	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1339	16728	P11627	L1cam	14183	P21803	Fgfr2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM3996	16728	P11627	L1cam	14182	P16092	Fgfr1	23212305;18222703	Cellinker;OmniPath
LRM1808	16728	P11627	L1cam	13867	Q61526	Erbb3	22815787	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0810	16728	P11627	L1cam	13844	P54763	Ephb2	32196115;22579729	CellTalkDB;SingleCellSignalR;connectomeDB2020;iTALK;talklr;OmniPath
LRM2127	16728	P11627	L1cam	13649	Q01279	Egfr	14718570	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4350	16728	P11627	L1cam	12805	P12960	Cntn1	7595520	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2642	16728	P11627	L1cam	12661	P70232	Chl1	32822567	Cellinker;OmniPath
LRM4182	13642	P52800	Efnb2	13845	P54754	Ephb3	23331499;9330863;8559144;9576626;15114347;11114742	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4193	13641	P52795	Efnb1	13845	P54754	Ephb3	23331499;9330863;9576626;15114347;11114742	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4185	13643	O35393	Efnb3	13844	P54763	Ephb2	15114347;9330863;11114742	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4163	13642	P52800	Efnb2	13844	P54763	Ephb2	9267020;23331499;9330863;28719605;11780069;15114347;11114742	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2242	16772	P19137	Lama1	16404	Q61738	Itga7	11278916	CellTalkDB;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0705	16772	P19137	Lama1	320910	Q0VBD0	Itgb8	7542940	CellTalkDB;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0794	16772	P19137	Lama1	192897	A2A863	Itgb4	10842354;32196115;7721947	CellTalkDB;HPMR;SingleCellSignalR;iTALK;talklr;OmniPath
LRM0630	16772	P19137	Lama1	109700	Q3V3R4	Itga1	9688542	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM5661	16772	P19137	Lama1	75209	Q69ZS6	Sv2c		CellChatDB;OmniPath
LRM4877	16772	P19137	Lama1	71753	Q9DBI0	Tmprss6	12149247	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM5672	16772	P19137	Lama1	64176	Q8BG39	Sv2b		CellChatDB;OmniPath
LRM5682	16772	P19137	Lama1	64051	Q9JIS5	Sv2a		CellChatDB;OmniPath
LRM5282	16772	P19137	Lama1	23959	Q61503	Nt5e	10470109	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM0902	16772	P19137	Lama1	20971	O35988	Sdc4	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM4377	16772	P19137	Lama1	16785	P14206	Rpsa	2970671	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0358	16772	P19137	Lama1	16412	P09055	Itgb1	11278916;10842354;97;9688542	CellTalkDB;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0795	16772	P19137	Lama1	16403	Q61739	Itga6	10842354;32196115;7721947	CellTalkDB;HPMR;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1174	16772	P19137	Lama1	16400	Q62470	Itga3	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM0629	16772	P19137	Lama1	16398	Q62469	Itga2	9688542	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0906	16772	P19137	Lama1	15529	P43407	Sdc2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1314	16772	P19137	Lama1	14733	Q9QZF2	Gpc1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM0221	16772	P19137	Lama1	13138	Q62165	Dag1	16709410;11798066;7925941	CellChatDB;OmniPath
LRM6007	16772	P19137	Lama1	12505	P15379	Cd44		CellChatDB;OmniPath
LRM2241	16773	Q60675	Lama2	16404	Q61738	Itga7	11278916	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0719	16773	Q60675	Lama2	192897	A2A863	Itgb4	32196115;7721947	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1198	16773	Q60675	Lama2	109700	Q3V3R4	Itga1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5660	16773	Q60675	Lama2	75209	Q69ZS6	Sv2c		CellChatDB;OmniPath
LRM5671	16773	Q60675	Lama2	64176	Q8BG39	Sv2b		CellChatDB;OmniPath
LRM5681	16773	Q60675	Lama2	64051	Q9JIS5	Sv2a		CellChatDB;OmniPath
LRM5084	16773	Q60675	Lama2	16785	P14206	Rpsa	11054877;111;2970671	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2240	16773	Q60675	Lama2	16412	P09055	Itgb1	11278916	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0720	16773	Q60675	Lama2	16403	Q61739	Itga6	32196115;7721947	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1173	16773	Q60675	Lama2	16400	Q62470	Itga3	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1184	16773	Q60675	Lama2	16398	Q62469	Itga2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM4157	13641	P52795	Efnb1	13844	P54763	Ephb2	8878483;23331499;9330863;9530499;9576626;15114347;11114742	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;HPMR;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM6006	16773	Q60675	Lama2	12505	P15379	Cd44		CellChatDB;OmniPath
LRM0723	16774	Q61789	Lama3	192897	A2A863	Itgb4	12867433;32196115;8143784	CellTalkDB;SingleCellSignalR;OmniPath
LRM5659	16774	Q61789	Lama3	75209	Q69ZS6	Sv2c		CellChatDB;OmniPath
LRM5670	16774	Q61789	Lama3	64176	Q8BG39	Sv2b		CellChatDB;OmniPath
LRM5680	16774	Q61789	Lama3	64051	Q9JIS5	Sv2a		CellChatDB;OmniPath
LRM1117	16774	Q61789	Lama3	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM1172	16774	Q61789	Lama3	16400	Q62470	Itga3	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM5018	16774	Q61789	Lama3	15529	P43407	Sdc2	11373281	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM5961	16774	Q61789	Lama3	13138	Q62165	Dag1		CellChatDB;OmniPath
LRM6005	16774	Q61789	Lama3	12505	P15379	Cd44		CellChatDB;OmniPath
LRM6333	16775	P97927	Lama4	104099_16412	B8JK39_P09055	Itga9_Itgb1	31677479	Cellinker
LRM5658	16775	P97927	Lama4	75209	Q69ZS6	Sv2c		CellChatDB;OmniPath
LRM5669	16775	P97927	Lama4	64176	Q8BG39	Sv2b		CellChatDB;OmniPath
LRM5679	16775	P97927	Lama4	64051	Q9JIS5	Sv2a		CellChatDB;OmniPath
LRM1116	16775	P97927	Lama4	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1142	16775	P97927	Lama4	16410	P43406	Itgav	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1157	16775	P97927	Lama4	16403	Q61739	Itga6	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1171	16775	P97927	Lama4	16400	Q62470	Itga3	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM4712	13640	O08543	Efna5	13844	P54763	Ephb2	15114347;15107850;15107857	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM6004	16775	P97927	Lama4	12505	P15379	Cd44		CellChatDB;OmniPath
LRM0727	16776	Q61001	Lama5	192897	A2A863	Itgb4	11733063;10671376;32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5657	16776	Q61001	Lama5	75209	Q69ZS6	Sv2c		CellChatDB;OmniPath
LRM5668	16776	Q61001	Lama5	64176	Q8BG39	Sv2b		CellChatDB;OmniPath
LRM0276	16776	Q61001	Lama5	64051	Q9JIS5	Sv2a	10617638	CellChatDB;OmniPath
LRM5064	16776	Q61001	Lama5	57278	Q9R069	Bcam	12244066;11;11133776	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0908	16776	Q61001	Lama5	20969	P18828	Sdc1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM0797	16776	Q61001	Lama5	16412	P09055	Itgb1	15677332;10842354;32196115	CellTalkDB;HPMR;SingleCellSignalR;iTALK;talklr;OmniPath
LRM0728	16776	Q61001	Lama5	16403	Q61739	Itga6	11733063;10671376;32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM0799	16776	Q61001	Lama5	16400	Q62470	Itga3	15677332;10842354;32196115	CellTalkDB;HPMR;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1183	16776	Q61001	Lama5	16398	Q62469	Itga2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM0301	16776	Q61001	Lama5	13138	Q62165	Dag1	10207021	CellChatDB;OmniPath
LRM6003	16776	Q61001	Lama5	12505	P15379	Cd44		CellChatDB;OmniPath
LRM0356	16776	Q61001	Lama5	12476	O35566	Cd151	15677332;10842354	HPMR;OmniPath
LRM5350	13642	P52800	Efnb2	270190	Q8CBF3	Ephb1	10066262;23331499;9330863;8559144;9576626;15114347;11114742	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1155	16777	P02469	Lamb1	16404	Q61738	Itga7	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM0319	16777	P02469	Lamb1	320910	Q0VBD0	Itgb8	7542940	HPMR;OmniPath
LRM0796	16777	P02469	Lamb1	192897	A2A863	Itgb4	10842354;11733063;32196115;7721947	CellTalkDB;HPMR;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1197	16777	P02469	Lamb1	109700	Q3V3R4	Itga1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5656	16777	P02469	Lamb1	75209	Q69ZS6	Sv2c		CellChatDB;OmniPath
LRM5667	16777	P02469	Lamb1	64176	Q8BG39	Sv2b		CellChatDB;OmniPath
LRM5678	16777	P02469	Lamb1	64051	Q9JIS5	Sv2a		CellChatDB;OmniPath
LRM2296	16777	P02469	Lamb1	16412	P09055	Itgb1	15677332;10842354	CellTalkDB;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1141	16777	P02469	Lamb1	16410	P43406	Itgav	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM2295	16777	P02469	Lamb1	16403	Q61739	Itga6	10842354;11733063;7721947	CellTalkDB;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0798	16777	P02469	Lamb1	16400	Q62470	Itga3	15677332;10842354;32196115	CellTalkDB;HPMR;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1182	16777	P02469	Lamb1	16398	Q62469	Itga2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM6002	16777	P02469	Lamb1	12505	P15379	Cd44		CellChatDB;OmniPath
LRM0355	16777	P02469	Lamb1	12476	O35566	Cd151	15677332;10842354	HPMR;OmniPath
LRM0724	16779	Q61292	Lamb2	192897	A2A863	Itgb4	10671376;32196115;7721947	CellTalkDB;SingleCellSignalR;OmniPath
LRM5655	16779	Q61292	Lamb2	75209	Q69ZS6	Sv2c		CellChatDB;OmniPath
LRM5666	16779	Q61292	Lamb2	64176	Q8BG39	Sv2b		CellChatDB;OmniPath
LRM5677	16779	Q61292	Lamb2	64051	Q9JIS5	Sv2a		CellChatDB;OmniPath
LRM4376	16779	Q61292	Lamb2	16785	P14206	Rpsa	2970671	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1115	16779	Q61292	Lamb2	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM1170	16779	Q61292	Lamb2	16400	Q62470	Itga3	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM6001	16779	Q61292	Lamb2	12505	P15379	Cd44		CellChatDB;OmniPath
LRM0722	16780	Q61087	Lamb3	192897	A2A863	Itgb4	12867433;32196115;8143784	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5654	16780	Q61087	Lamb3	75209	Q69ZS6	Sv2c		CellChatDB;OmniPath
LRM5665	16780	Q61087	Lamb3	64176	Q8BG39	Sv2b		CellChatDB;OmniPath
LRM5676	16780	Q61087	Lamb3	64051	Q9JIS5	Sv2a		CellChatDB;OmniPath
LRM1114	16780	Q61087	Lamb3	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM0718	16780	Q61087	Lamb3	16403	Q61739	Itga6	32196115;8143784	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1169	16780	Q61087	Lamb3	16400	Q62470	Itga3	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1181	16780	Q61087	Lamb3	16398	Q62469	Itga2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5957	16780	Q61087	Lamb3	13138	Q62165	Dag1		CellChatDB;OmniPath
LRM1361	16780	Q61087	Lamb3	12821	Q07563	Col17a1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM6000	16780	Q61087	Lamb3	12505	P15379	Cd44		CellChatDB;OmniPath
LRM1390	16780	Q61087	Lamb3	12476	O35566	Cd151	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1154	226519	P02468	Lamc1	16404	Q61738	Itga7	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM0725	226519	P02468	Lamc1	192897	A2A863	Itgb4	11733063;10671376;32196115;7721947	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1196	226519	P02468	Lamc1	109700	Q3V3R4	Itga1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5653	226519	P02468	Lamc1	75209	Q69ZS6	Sv2c		CellChatDB;OmniPath
LRM5664	226519	P02468	Lamc1	64176	Q8BG39	Sv2b		CellChatDB;OmniPath
LRM5675	226519	P02468	Lamc1	64051	Q9JIS5	Sv2a		CellChatDB;OmniPath
LRM1113	226519	P02468	Lamc1	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1140	226519	P02468	Lamc1	16410	P43406	Itgav	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM0726	226519	P02468	Lamc1	16403	Q61739	Itga6	11733063;10671376;32196115;7721947	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1168	226519	P02468	Lamc1	16400	Q62470	Itga3	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1180	226519	P02468	Lamc1	16398	Q62469	Itga2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5999	226519	P02468	Lamc1	12505	P15379	Cd44		CellChatDB;OmniPath
LRM2292	16782	Q61092	Lamc2	192897	A2A863	Itgb4	10842354;12867433;8143784	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM5652	16782	Q61092	Lamc2	75209	Q69ZS6	Sv2c		CellChatDB;OmniPath
LRM5663	16782	Q61092	Lamc2	64176	Q8BG39	Sv2b		CellChatDB;OmniPath
LRM5674	16782	Q61092	Lamc2	64051	Q9JIS5	Sv2a		CellChatDB;OmniPath
LRM2293	16782	Q61092	Lamc2	16412	P09055	Itgb1	10842354	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2291	16782	Q61092	Lamc2	16403	Q61739	Itga6	10842354;8143784	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2294	16782	Q61092	Lamc2	16400	Q62470	Itga3	10842354	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1179	16782	Q61092	Lamc2	16398	Q62469	Itga2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
